STATE,DISTRICT,TEHSIL,ID,Fresh,Saline
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,DSC,0,
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,ISC,0,
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,TSC,0,
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,TGW,66.88,0
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,UA,943.97,0
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,TGW,943.97,0
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,UA,591.68,0
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,DC,0,
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,IC,0,
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,TC,0,
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,DSC,0,
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,ISC,0,
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,TSC,0,
ANDHRA PRADESH,Sri Sathya Sai,GUDIBANDA,TGW,591.68,0
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,UA,7811.92,0
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TGW,7811.92,0
ANDHRA PRADESH,Kurnool,DEVANAKONDA,UA,28.59,0
ANDHRA PRADESH,Kurnool,DEVANAKONDA,DC,0,
ANDHRA PRADESH,Kurnool,DEVANAKONDA,IC,0,
ANDHRA PRADESH,Kurnool,DEVANAKONDA,TC,0,
ANDHRA PRADESH,Kurnool,DEVANAKONDA,DSC,0,
ANDHRA PRADESH,Kurnool,DEVANAKONDA,ISC,0,
ANDHRA PRADESH,Kurnool,DEVANAKONDA,TSC,0,
ANDHRA PRADESH,Kurnool,DEVANAKONDA,TGW,28.59,0
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,UA,1726.51,0
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,TGW,1726.51,0
ANDHRA PRADESH,Tirupati,VADAMALAPETA,UA,10655.7,0
ANDHRA PRADESH,Tirupati,VADAMALAPETA,DC,0,
ANDHRA PRADESH,Tirupati,VADAMALAPETA,IC,0,
ANDHRA PRADESH,Tirupati,VADAMALAPETA,TC,0,
ANDHRA PRADESH,Tirupati,VADAMALAPETA,DSC,0,
ANDHRA PRADESH,Tirupati,VADAMALAPETA,ISC,0,
ANDHRA PRADESH,Tirupati,VADAMALAPETA,TSC,0,
ANDHRA PRADESH,Tirupati,VADAMALAPETA,TGW,10655.7,0
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,UA,417.46,0
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PORUMAMILLA,TGW,417.46,0
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,UA,4473.3,0
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,DC,0,
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,IC,0,
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,TC,0,
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,DSC,0,
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,ISC,0,
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,TSC,0,
ANDHRA PRADESH,Chittoor,CHITTOOR MANDAL,TGW,4473.3,0
ANDHRA PRADESH,Kakinada,SAMALKOTA,UA,581.75,0
ANDHRA PRADESH,Kakinada,SAMALKOTA,DC,0,
ANDHRA PRADESH,Kakinada,SAMALKOTA,IC,0,
ANDHRA PRADESH,Kakinada,SAMALKOTA,TC,0,
ANDHRA PRADESH,Kakinada,SAMALKOTA,DSC,0,
ANDHRA PRADESH,Kakinada,SAMALKOTA,ISC,0,
ANDHRA PRADESH,Kakinada,SAMALKOTA,TSC,0,
ANDHRA PRADESH,Kakinada,SAMALKOTA,TGW,581.75,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,1.05,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,1.05,0
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,UA,104.69,0
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,DC,0,
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,IC,0,
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,TC,0,
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,DSC,0,
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,ISC,0,
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,TSC,0,
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,TGW,104.69,0
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,UA,2.63,0
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,TGW,2.63,0
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TGW,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TGW,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,UA,61.14,0
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,TGW,61.14,0
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,UA,1137.42,0
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,DC,0,
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,IC,0,
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,TC,0,
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,DSC,0,
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,ISC,0,
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,TSC,0,
ANDHRA PRADESH,Anakapalli,MAKAVARAPALEM,TGW,1137.42,0
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,UA,210.02,0
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,DC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,IC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,TC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,DSC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,ISC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,TSC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,TGW,210.02,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TGW,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,UA,12.97,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TGW,12.97,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TGW,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,UA,15.56,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TGW,15.56,0
ANDHRA PRADESH,Anakapalli,KOTAURATLA,UA,992.03,0
ANDHRA PRADESH,Anakapalli,KOTAURATLA,DC,0,
ANDHRA PRADESH,Anakapalli,KOTAURATLA,IC,0,
ANDHRA PRADESH,Anakapalli,KOTAURATLA,TC,0,
ANDHRA PRADESH,Anakapalli,KOTAURATLA,DSC,0,
ANDHRA PRADESH,Anakapalli,KOTAURATLA,ISC,0,
ANDHRA PRADESH,Anakapalli,KOTAURATLA,TSC,0,
ANDHRA PRADESH,Anakapalli,KOTAURATLA,TGW,992.03,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,3.19,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,3.19,0
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),UA,0,0
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),DC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),IC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),TC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),DSC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),ISC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),TSC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (URBAN),TGW,0,0
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),UA,79.35,0
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),DC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),IC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),TC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),DSC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),ISC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),TSC,0,
ANDHRA PRADESH,Kakinada,KAKINADA (RURAL),TGW,79.35,0
ANDHRA PRADESH,Eluru,DENDULURU,UA,190.81,0
ANDHRA PRADESH,Eluru,DENDULURU,DC,0,
ANDHRA PRADESH,Eluru,DENDULURU,IC,0,
ANDHRA PRADESH,Eluru,DENDULURU,TC,0,
ANDHRA PRADESH,Eluru,DENDULURU,DSC,0,
ANDHRA PRADESH,Eluru,DENDULURU,ISC,0,
ANDHRA PRADESH,Eluru,DENDULURU,TSC,0,
ANDHRA PRADESH,Eluru,DENDULURU,TGW,190.81,0
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,UA,2.45,0
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY,TGW,2.45,0
ANDHRA PRADESH,Anakapalli,SABBAVARAM,UA,2517.93,0
ANDHRA PRADESH,Anakapalli,SABBAVARAM,DC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,IC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,TC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,DSC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,ISC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,TSC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,TGW,2517.93,0
ANDHRA PRADESH,Anakapalli,SABBAVARAM,UA,2164.6,0
ANDHRA PRADESH,Anakapalli,SABBAVARAM,DC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,IC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,TC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,DSC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,ISC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,TSC,0,
ANDHRA PRADESH,Anakapalli,SABBAVARAM,TGW,2164.6,0
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),UA,36.15,0
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),DC,0,
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),IC,0,
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),TC,0,
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),DSC,0,
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),ISC,0,
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),TSC,0,
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),TGW,36.15,0
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,UA,55.65,0
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,TGW,55.65,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,0,0
ANDHRA PRADESH,Chittoor,BANGARUPALEM,UA,2382.02,0
ANDHRA PRADESH,Chittoor,BANGARUPALEM,DC,0,
ANDHRA PRADESH,Chittoor,BANGARUPALEM,IC,0,
ANDHRA PRADESH,Chittoor,BANGARUPALEM,TC,0,
ANDHRA PRADESH,Chittoor,BANGARUPALEM,DSC,0,
ANDHRA PRADESH,Chittoor,BANGARUPALEM,ISC,0,
ANDHRA PRADESH,Chittoor,BANGARUPALEM,TSC,0,
ANDHRA PRADESH,Chittoor,BANGARUPALEM,TGW,2382.02,0
ANDHRA PRADESH,Vizianagaram,GURLA,UA,1261.55,0
ANDHRA PRADESH,Vizianagaram,GURLA,DC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,IC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,DSC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,ISC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TSC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TGW,1261.55,0
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,UA,15.55,0
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,TGW,15.55,0
ANDHRA PRADESH,Tirupati,K V B PURAM,UA,2382.41,0
ANDHRA PRADESH,Tirupati,K V B PURAM,DC,0,
ANDHRA PRADESH,Tirupati,K V B PURAM,IC,0,
ANDHRA PRADESH,Tirupati,K V B PURAM,TC,0,
ANDHRA PRADESH,Tirupati,K V B PURAM,DSC,0,
ANDHRA PRADESH,Tirupati,K V B PURAM,ISC,0,
ANDHRA PRADESH,Tirupati,K V B PURAM,TSC,0,
ANDHRA PRADESH,Tirupati,K V B PURAM,TGW,2382.41,0
ANDHRA PRADESH,Tirupati,NAGALAPURAM,UA,4354.14,0
ANDHRA PRADESH,Tirupati,NAGALAPURAM,DC,0,
ANDHRA PRADESH,Tirupati,NAGALAPURAM,IC,0,
ANDHRA PRADESH,Tirupati,NAGALAPURAM,TC,0,
ANDHRA PRADESH,Tirupati,NAGALAPURAM,DSC,0,
ANDHRA PRADESH,Tirupati,NAGALAPURAM,ISC,0,
ANDHRA PRADESH,Tirupati,NAGALAPURAM,TSC,0,
ANDHRA PRADESH,Tirupati,NAGALAPURAM,TGW,4354.14,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,120.53,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,120.53,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,UA,27.04,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TGW,27.04,0
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,UA,8.34,0
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,TGW,8.34,0
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,UA,294.74,0
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,TGW,294.74,0
ANDHRA PRADESH,Anakapalli,MADUGULA,UA,3073.88,0
ANDHRA PRADESH,Anakapalli,MADUGULA,DC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,IC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,TC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,DSC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,ISC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,TSC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,TGW,3073.88,0
